Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled
INN09493,2,0,0,3,0,116,2018,5,31,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09494,2,0,1,1,0,64,2018,8,8,0,0,0,158.4,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN09497,2,0,0,2,0,9,2018,5,31,0,0,0,111.35,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09501,2,0,0,4,0,92,2018,5,24,0,0,0,106.08,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True
INN09503,2,0,1,2,0,19,2018,10,3,0,0,0,149.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09505,2,0,2,3,0,71,2018,3,13,0,0,0,73.95,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09513,2,0,0,1,0,0,2018,7,29,0,0,0,89.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09515,2,0,2,3,0,35,2018,3,12,0,0,0,63.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09516,2,0,0,2,0,113,2018,6,17,0,0,0,126.9,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09519,2,0,0,2,0,80,2018,4,8,0,0,0,96.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09520,2,0,2,1,0,12,2018,1,2,0,0,0,82.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09526,2,0,0,2,0,245,2018,6,17,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09529,2,0,2,2,0,10,2018,2,13,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09531,2,0,1,3,0,64,2018,4,4,0,0,0,99.45,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09532,2,0,0,2,0,50,2018,11,9,0,0,0,145.69,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09534,2,0,1,4,0,206,2018,7,25,0,0,0,90.95,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09535,2,0,0,1,0,1,2018,9,16,0,0,0,159.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09537,2,0,2,3,0,13,2018,8,21,0,0,0,82.4,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09538,2,0,0,1,0,50,2018,5,21,0,0,0,126.9,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09543,2,0,0,1,0,5,2018,6,14,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
INN09549,2,0,0,4,0,12,2018,5,11,0,0,0,104.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09551,2,0,0,1,0,105,2018,4,6,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09552,2,0,0,2,0,15,2018,9,15,0,0,0,141.68,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN09554,2,0,2,3,0,33,2018,9,8,0,0,0,135.9,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09555,2,0,0,1,0,3,2018,6,17,0,0,0,141.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09556,2,0,0,1,0,105,2018,4,6,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09558,2,0,1,2,0,128,2018,6,6,0,0,0,126.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09560,2,0,2,2,0,160,2018,10,29,0,0,0,125.1,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09561,2,0,0,1,0,60,2018,6,1,0,0,0,116.1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09564,2,0,1,2,0,161,2018,3,25,0,0,0,130.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09565,2,0,2,2,0,33,2018,3,4,0,0,0,97.4,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN09567,2,0,2,2,0,165,2018,7,8,0,0,0,99.45,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09568,2,0,2,0,0,135,2018,7,17,0,0,0,127.8,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN09570,2,0,0,3,0,50,2018,1,14,0,0,0,52.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09571,2,0,0,2,0,239,2018,6,15,0,0,0,112.2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09572,2,0,1,3,0,217,2018,9,29,0,0,0,101.15,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09573,2,0,1,1,0,2,2018,1,4,0,0,0,75.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09574,2,0,1,2,0,53,2018,7,18,0,0,0,72.76,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09576,2,0,2,1,0,99,2018,7,9,0,0,0,109.5,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09577,2,0,0,2,0,32,2018,9,9,0,0,0,135.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09580,2,0,1,3,0,100,2018,9,5,0,0,0,91.51,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09584,2,0,0,1,0,2,2018,3,9,0,0,0,40.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True
INN09585,2,0,0,2,0,4,2018,3,22,0,0,0,89.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09586,2,0,1,2,0,193,2018,6,20,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09588,2,0,1,5,0,28,2018,11,28,0,0,0,88.4,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09593,2,0,1,3,0,17,2018,12,29,0,0,0,125.8,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN09594,2,0,1,0,0,0,2018,8,8,0,0,0,93.81,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09595,2,0,1,3,0,20,2018,8,29,0,0,0,112.25,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09597,2,0,2,0,0,174,2018,7,31,0,0,0,94.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09599,2,0,1,2,0,280,2018,9,19,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09600,2,0,0,1,0,54,2018,11,12,0,0,0,72.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09606,2,0,2,1,0,92,2018,6,26,0,0,0,80.75,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09607,2,0,0,3,0,11,2018,6,14,0,0,0,90.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False
INN09608,2,0,2,1,0,1,2018,4,16,0,0,0,89.0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09610,2,0,0,3,0,259,2018,5,5,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09612,2,0,1,1,0,247,2018,6,6,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09616,2,0,1,3,0,69,2018,9,5,0,0,0,135.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09617,2,0,1,4,0,77,2018,4,13,0,0,0,75.16,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09618,2,0,1,0,0,286,2018,10,16,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09620,2,0,1,1,0,128,2018,11,19,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09621,2,0,0,2,0,64,2018,5,17,0,0,0,140.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
INN09623,2,0,0,4,0,238,2018,9,20,0,0,0,107.0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
INN09625,2,0,0,3,0,76,2018,4,27,0,0,0,106.5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09626,2,0,0,2,0,85,2018,10,27,0,0,0,80.1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09627,2,0,0,2,0,238,2018,9,21,0,0,0,126.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09630,2,0,0,2,0,239,2018,6,15,0,0,0,112.2,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09632,2,0,1,1,0,188,2018,8,13,0,0,0,105.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09633,2,0,2,2,0,112,2018,7,17,0,0,0,94.5,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09635,2,0,0,5,0,109,2018,8,9,0,0,0,127.8,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True
INN09638,2,0,0,1,0,27,2018,6,9,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09640,2,0,1,2,0,280,2018,9,19,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09642,2,0,1,3,0,42,2018,4,28,0,0,0,109.31,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09643,2,0,1,2,0,101,2018,4,4,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09644,2,0,2,2,0,9,2018,12,4,0,0,0,88.4,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09645,2,0,0,3,0,58,2018,12,15,0,0,0,79.2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09646,2,0,0,2,0,29,2018,10,5,0,0,0,152.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09648,2,0,2,4,0,160,2018,4,27,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09653,2,0,2,2,0,123,2018,11,6,0,0,0,151.43,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09654,2,0,2,3,0,16,2018,4,8,0,0,0,131.2,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN09657,2,0,2,5,0,168,2018,7,2,0,0,0,62.18,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09662,2,0,1,3,0,42,2018,4,21,0,0,0,103.84,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09663,2,0,0,2,0,36,2018,10,20,0,0,0,119.5,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09668,2,0,2,5,0,51,2018,7,21,0,0,0,87.3,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True
INN09673,2,0,1,1,0,3,2018,1,9,0,0,0,67.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09675,2,0,2,3,0,40,2018,3,5,0,0,0,83.9,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09677,2,0,2,6,0,47,2018,12,2,0,0,0,88.4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09678,2,0,2,5,0,192,2018,8,18,0,0,0,99.45,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09679,2,0,2,3,0,171,2018,8,11,0,0,0,72.25,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09680,2,0,2,2,0,190,2018,5,6,0,0,0,100.3,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
INN09686,2,0,0,2,0,27,2018,7,8,0,0,0,151.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09687,2,0,2,2,0,60,2018,7,9,0,0,0,112.95,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09691,2,0,1,5,0,94,2018,3,28,0,0,0,110.75,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09699,2,0,0,2,0,265,2018,6,24,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09707,2,0,1,1,0,28,2018,10,8,0,0,0,171.87,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True
INN09709,2,0,2,2,0,226,2018,10,29,0,0,0,70.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09710,2,0,1,0,0,6,2018,6,5,0,0,0,121.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09711,2,0,2,3,0,48,2018,12,4,0,0,0,88.4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09713,2,0,1,1,0,184,2018,8,13,0,0,0,94.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09714,2,0,2,5,0,8,2018,11,4,0,0,0,113.6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09717,2,0,1,2,0,57,2018,6,10,0,0,0,90.67,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09719,2,0,0,3,0,16,2018,3,3,0,0,0,84.33,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09720,2,0,0,1,0,14,2018,5,27,0,0,0,73.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09721,2,0,1,0,0,286,2018,10,16,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09722,2,0,0,1,0,92,2018,11,11,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09725,2,0,2,5,0,245,2018,9,22,0,0,0,107.59,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09726,2,0,0,3,0,261,2018,10,13,0,0,0,90.95,2,False,False,False,False,False,True,False,False,False,False,False,True,False,True
INN09729,2,0,0,2,0,77,2018,3,25,0,0,0,53.38,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True
INN09730,2,0,1,2,0,273,2018,5,13,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09731,2,0,0,3,0,213,2018,6,7,0,0,0,130.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09734,2,0,0,1,0,12,2018,1,12,0,0,0,69.6,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09735,2,0,1,0,0,27,2018,1,10,0,0,0,89.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09740,2,0,0,3,0,271,2018,9,21,0,0,0,101.33,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09741,2,0,2,3,0,108,2018,5,7,0,0,0,74.54,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09742,2,0,1,3,0,2,2018,7,7,0,0,0,160.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09743,2,0,0,3,0,41,2018,3,15,0,0,0,71.1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09745,2,0,1,0,0,14,2018,6,26,0,0,0,89.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09747,2,0,0,2,0,160,2018,8,4,0,0,0,94.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09748,2,0,1,1,0,7,2018,4,23,0,0,0,131.0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09753,2,0,1,3,0,113,2018,4,25,0,0,0,100.75,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09755,2,0,2,2,0,143,2018,7,16,0,0,0,115.6,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True
INN09756,2,0,1,0,0,38,2018,8,21,0,0,0,125.1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09758,2,0,2,4,0,88,2018,9,4,0,0,0,149.4,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
INN09759,2,0,0,2,0,245,2018,6,17,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09762,2,0,0,2,0,181,2018,8,30,0,0,0,96.3,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09763,2,0,1,2,0,36,2018,10,28,0,0,0,109.0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09764,2,0,1,1,0,275,2018,6,4,0,0,0,62.8,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09766,2,0,1,2,0,115,2018,5,9,0,0,0,94.5,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09767,2,0,1,2,0,132,2018,10,7,0,0,0,89.76,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09772,2,0,0,3,0,37,2018,10,13,0,0,0,105.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09773,2,0,0,4,0,176,2018,7,12,0,0,0,90.95,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
INN09774,2,0,0,4,0,113,2018,3,29,0,0,0,55.63,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True
INN09775,2,0,2,5,0,224,2018,8,23,0,0,0,90.95,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09778,2,0,0,3,0,150,2018,6,16,0,0,0,90.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True
INN09779,2,0,0,1,0,43,2018,9,9,0,0,0,135.9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09784,2,0,0,2,0,45,2018,12,2,0,0,0,93.6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09787,2,0,0,1,0,105,2018,4,6,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
INN09793,2,0,0,2,0,24,2018,1,6,0,0,0,89.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09797,2,0,1,0,0,49,2018,7,11,0,0,0,93.15,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
INN09799,2,0,2,4,0,132,2018,7,22,0,0,0,100.87,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True
INN09800,2,0,2,0,0,16,2018,2,28,0,0,0,106.0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
